,BTC_open,BTC_close,BTC_vol,ETH_open,ETH_close,ETH_vol,XRP_open,XRP_close,XRP_vol
2/05/2018,9071.3,9236.4,20183.06924,671.06,688,167649.3313,0.83399,0.8598,33761803.85
3/05/2018,9236.4,9759,36486.07108,688,779.39,383795.646,0.85994,0.88178,55079993.71
4/05/2018,9759,9703,24541.7583,779.39,785.52,253568.6974,0.88176,0.88953,68514631.24
5/05/2018,9703,9861.2,29515.17034,785.52,819.69,193980.5986,0.88962,0.901,41276121.14
6/05/2018,9861.3,9658.7,26926.62709,819.68,793.79,235835.1256,0.90168,0.86411,41992529.88
7/05/2018,9658.6,9370,25777.51752,793.79,752.14,662607.593,0.86411,0.82623,48468541.69
8/05/2018,9370,9184.7,25856.47774,752.2,747.94,240759.3937,0.82612,0.80636,34726543.81
9/05/2018,9184.8,9318.2,22806.83809,747.93,751.86,191078.3457,0.8055,0.79642,47824867.27
10/05/2018,9318.2,9018,23656.32064,751.86,723.38,174191.5101,0.79641,0.74796,38996034.96
11/05/2018,9018,8412.4,54491.37206,723.38,677.99,348059.3459,0.74797,0.67801,132178796.9
12/05/2018,8412.4,8470.8,36656.11285,677.99,683.32,267236.8055,0.67806,0.68293,69741575.52
13/05/2018,8471.4,8683.6,22901.0279,683.45,728.78,205651.0111,0.68467,0.72752,47799872.43
14/05/2018,8683.5,8670.8,37154.66777,728.83,727.41,287324.8599,0.728,0.72695,67606230.4
15/05/2018,8670.8,8467.5,26208.30282,727.41,705.06,174369.3651,0.72602,0.68955,39497973.33
16/05/2018,8468.3,8336.1,32761.81739,705.07,706.57,182210.1121,0.69008,0.70755,32816293.4
17/05/2018,8336,8054.3,25198.75333,707.1,667.84,151284.5903,0.70758,0.65857,33341775.76
18/05/2018,8054.8,8238.9,23441.8636,667.84,693.61,148103.4901,0.65799,0.67653,41288530.15
19/05/2018,8239,8231,14145.51584,693.61,695.62,108307.7959,0.67652,0.67476,23762445.93
20/05/2018,8230.9,8523.7,15500.06161,696.2,715.5,116416.9078,0.67487,0.69896,25366373.05
21/05/2018,8523.7,8399.6,17243.42785,715.11,696.13,84900.10133,0.69897,0.67499,21330146.9
22/05/2018,8393.4,7977.850045,20533.75167,696.13,640,202881.2152,0.67513,0.63767,25851497.04
23/05/2018,7977.5,7494.8,41682.56642,640,576.89,418731.3364,0.63728,0.58953,77136203.01
24/05/2018,7494.750358,7576.7,38874.00094,576.9,602.52,415429.5809,0.59038,0.62904,55023509.95
25/05/2018,7576.7,7456.7,25874.77784,602.52,584.42,251313.4178,0.62902,0.60553,43499259.21
26/05/2018,7457,7327.7,13810.01732,584.39,585.6,135381.8422,0.60529,0.60872,20132327.83
27/05/2018,7328.3,7339.7,16174.92719,585.6,569,266253.039,0.60867,0.60407,20228537.7
28/05/2018,7339.6,7097.9,26677.8692,569,511.98,484567.2489,0.60481,0.54717,47194213.73
29/05/2018,7097.8,7465.2,27898.86828,512,566.98,329835.8643,0.54692,0.60015,45770427.39
30/05/2018,7465.3,7375.120853,22083.12866,567.27,557.01,198938.16,0.60081,0.60053,33763536.74
31/05/2018,7375.2,7485.8,19464.90994,557,577,187929.9918,0.60045,0.611,29087475.54
1/06/2018,7485.9,7521,19041.11552,577,579.24,153830.8939,0.61102,0.62143,24806885.95
2/06/2018,7521.1,7638.1,17363.61246,579.24,590.44,149629.7989,0.62144,0.64306,29783668.14
3/06/2018,7638,7718,13794.54198,590.44,619.4,126884.1222,0.64247,0.68846,32673418.59
4/06/2018,7718.1,7488.3,18132.68188,619.39,591.09,158619.49,0.68845,0.65466,42885361.65
5/06/2018,7488.4,7621.9,16738.81068,591.09,608.71,117161.5708,0.65565,0.67436,30928368.11
6/06/2018,7622.2,7654,18269.76322,608.71,606.67,100342.1517,0.67437,0.67439,21869784.03
7/06/2018,7654,7688.9,11037.50621,606.66,605.39,106714.098,0.67419,0.67771,20823444.61
8/06/2018,7689,7615.1,12197.84325,605.39,599.9,77892.38888,0.67718,0.67382,17320478.2
9/06/2018,7615.2,7498.5,7242.260222,599.9,593.2,60829.06581,0.6738,0.65687,11064287.13
10/06/2018,7498.5,6758,57822.89153,593.19,523.55,316124.8244,0.65688,0.58053,62432962.86
11/06/2018,6757.9,6873.3,22377.74129,523.55,530.77,234560.6009,0.58053,0.59823,27822897.06
12/06/2018,6873.4,6543.9,32008.3128,530.78,494.25,263857.6177,0.59822,0.55661,33772191.28
13/06/2018,6543.9,6295.1,45577.58186,493.74,476.15,338362.0839,0.55625,0.52947,47544975.06
14/06/2018,6295,6633.7,33064.78236,476.15,519.84,389749.0851,0.52941,0.55713,44822854.88
15/06/2018,6633.8,6385,21286.50091,519.9,487.27,208595.4095,0.55712,0.53344,26309686.33
16/06/2018,6386,6485.9,13697.17619,487.27,497.02,115274.1209,0.53298,0.53199,24395824.01
17/06/2018,6489,6438.4,9441.016666,496.79,497.08,76418.02741,0.53274,0.52602,12048723.81
18/06/2018,6443,6709.2,26388.7769,497,517.64,135619.544,0.52568,0.5392,34604416.4
19/06/2018,6709.2,6735.5,17375.7702,517.64,538.47,166415.7255,0.53949,0.54921,19582502.71
20/06/2018,6734.8,6760.4,18710.81267,538.47,536.26,137768.4575,0.54929,0.53962,17863451.37
21/06/2018,6760.4,6715.2,10651.51052,536.2587884,526.11,93374.63061,0.54006,0.53423,11378400.18
22/06/2018,6715.2,6042.6,55250.23591,526.11,461.77,335141.5558,0.53422,0.48133,53063520.67
23/06/2018,6042.6,6151.927649,20704.40328,461.77,473.47,122710.0808,0.48128,0.48995,18689402.16
24/06/2018,6152,6148.03906,45503.78957,473.48,455.32,282250.2072,0.49064,0.47476,42880801.43
25/06/2018,6148.1,6246.6,27914.04129,455.32,459,186200.5109,0.4748,0.48053,18211130.81
26/06/2018,6249.1,6073.4,18843.10466,459.01,429.32,183059.1149,0.48099,0.45217,15785736.06
27/06/2018,6073.4,6133.086682,18270.22724,429.32,441.65,187475.4209,0.45173,0.4712,22414959.27
28/06/2018,6133.086682,5848.1,17949.1261,441.66,420.78,148366.1441,0.47108,0.44656,18435469.82
29/06/2018,5850,6208.1,33933.1909,420.32,435.7,231828.2927,0.44609,0.45358,27870355.79
30/06/2018,6208.2,6391.5,23879.20966,435.7,453.85,171433.6034,0.45363,0.46842,28100933.1
1/07/2018,6391.6,6349.7,11380.24355,453.85,452.03,81752.71862,0.46807,0.46119,16287630.21
2/07/2018,6349.3,6617.6,26915.25483,452.02,476.8,186416.8917,0.46129,0.49027,27762352.85
3/07/2018,6617.2,6509,17272.52562,476.8,462.01,160664.9743,0.49047,0.48444,29547506.62
4/07/2018,6509.3,6590,22494.26066,462,467.47,143946.7469,0.48449,0.4924,24068324.1
5/07/2018,6589.9,6531.3,23150.04262,467.47,467.52,189642.6266,0.49161,0.47671,26624064.04
6/07/2018,6532.4,6602.2,14951.20399,467.52,470.37,133889.5704,0.47706,0.47635,17868250.96
7/07/2018,6602.2,6761.8,15296.13131,470.36,486.72,119610.1272,0.47689,0.4852,13936123.69
8/07/2018,6761.7,6707,13709.87023,486.71,486.1,109837.4423,0.4852,0.47867,18664191.42
9/07/2018,6707,6666.9,16304.25057,486.09,471.55,111260.0629,0.47899,0.47327,12563143.85
10/07/2018,6667,6301.8,28022.17129,471.56,432.44,254329.0728,0.4731,0.44273,25179043.53
11/07/2018,6301.8,6377.8,16406.84891,432.44,445.14,112403.4435,0.44286,0.44903,14055706.8
12/07/2018,6377.7,6249,24993.91897,445.15,431,136880.8856,0.44923,0.43827,21636227.19
13/07/2018,6249,6220,20085.52601,430.99,432.17,104054.0281,0.43826,0.4378,15824411.96
14/07/2018,6219.7,6250,8904.960794,432.16,433.5,71137.30279,0.4375,0.43862,7351547.628
15/07/2018,6250,6347.2,10997.92007,433.5,449.9,82150.79367,0.43849,0.44777,10851981
16/07/2018,6347.2,6729.2,31001.88371,449.9,479.1,205385.1015,0.44778,0.48244,26512076.46
17/07/2018,6729.2,7319.8,48125.16863,479.09,499.11,190927.6565,0.48252,0.50714,33257798.54
18/07/2018,7319.8,7379.4,39618.931,499.11,478.97,194019.7608,0.50722,0.48951,35751464.54
19/07/2018,7379.7,7473.5,22194.19078,478.96,468.64,139452.416,0.48951,0.47703,18998951.08
20/07/2018,7473.5,7333.1,32744.68094,468.63,449.13,170205.4255,0.47691,0.4445,31476624.42
21/07/2018,7333.1,7403.4,11412.43124,449.13,460.74,99660.97786,0.4445,0.45462,10594105.37
22/07/2018,7403.3,7397.6,17184.04307,460.74,457.99,65205.65641,0.45462,0.4488,10764147.09
23/07/2018,7398.7,7719.8,47517.72957,457.99,449.5982521,158254.8178,0.44869,0.44502,19066358.49
24/07/2018,7718.9,8390,64736.62987,449.52,479.33,166841.8385,0.44502,0.45756,28490557.71
25/07/2018,8389.9,8178.4,36972.15078,479.33,471.89,94990.01997,0.45766,0.45932,17163172.39
26/07/2018,8175.6,7939,32809.57623,471.89,462.3,87414.36847,0.4592,0.44946,16599703.14
27/07/2018,7939,8188,34223.94888,462.2935061,470.21,109001.0801,0.44945,0.4554,13177966.62
28/07/2018,8187.9,8235.6,13681.62123,470.24,469.25,44451.7108,0.45566,0.45856,7815808.314
29/07/2018,8235.7,8221,10190.34116,469.14,466.47,42392.37378,0.45828,0.45312,6910213.215
30/07/2018,8220.1,8179.5,37580.30736,466.3,456.65,133397.237,0.45316,0.44598,16666420.5
31/07/2018,8178.9,7731.3,43560.67998,456.63,431.98,149052.725,0.44599,0.4355,15588516.53
1/08/2018,7737.9,7606,30739.38634,432.17,420.03,182067.5257,0.43566,0.44638,30981192.59
2/08/2018,7606.6,7535.2,17682.62909,420.07,410.89,78955.46854,0.44643,0.43031,12475255.28
3/08/2018,7533.3,7420,30882.54226,410.9,417.72,148123.7074,0.43027,0.4403,20053328.07
4/08/2018,7420.3,7013.215655,31690.26277,417.66,407,107277.0031,0.44047,0.4296,10971036.42
5/08/2018,7013.215678,7025.8,17680.66565,406.99,408.75,89015.90731,0.42959,0.43482,9920422.242
6/08/2018,7025.2,6941.2,18120.47113,408.66,404.95,45616.99052,0.43483,0.41279,29388161.35
7/08/2018,6941.3,6718.8,32246.21705,404.88,377.82,190732.1512,0.41286,0.37801,48742182.62
8/08/2018,6718.7,6280.7,53882.16435,377.82,355.62,307746.9839,0.37801,0.33226,104456325.8
9/08/2018,6280.7,6533.6,33388.96116,355.63,363.27,129478.2498,0.33211,0.34358,61327676.67
10/08/2018,6533.6,6146.7,43492.06745,363.27,331.65,170085.162,0.34388,0.31841,44633063.16
11/08/2018,6147.1,6233.1,36859.25076,331.84,317.84,231939.9549,0.31843,0.2978,46643559.34
12/08/2018,6233.1,6313.9,23052.41984,317.85,318.16,123158.475,0.2979,0.29556,23473910.63
13/08/2018,6313.9,6251.9,32330.8341,318.16,283.92,320341.0075,0.29533,0.27421,35087753.35
14/08/2018,6251.9,6189,52699.4545,283.92,278.38,441709.5912,0.27422,0.27279,48344977.52
15/08/2018,6189,6270.2,66221.75457,278.39,281.27,386126.3284,0.27279,0.28049,58759043.83
16/08/2018,6270.2,6315.6,25120.40095,281.34,286.92,195509.7288,0.28011,0.2918,37441964.26
17/08/2018,6314.6,6584.046497,26770.07873,286.85,317.68,293820.563,0.29177,0.36723,77887740.56
18/08/2018,6585.9,6391.2,19731.24782,317.68,294.3,216902.8754,0.36749,0.32841,70901459.74
19/08/2018,6391.1,6485.1,15354.06078,294.32,299.37,154968.3628,0.3286,0.34093,53220367.72
20/08/2018,6485.1,6255.9,31723.09334,299.21,270.71,210080.8105,0.34144,0.31502,56065208.07
21/08/2018,6255.9,6479.1,29502.96302,270.41,281.25,151940.1516,0.31494,0.33391,40716658.66
22/08/2018,6480.6,6363.8,58965.95637,281.2,270.5,340766.3449,0.33409,0.31776,65803038.51
23/08/2018,6363.8,6527.2,19945.67148,270.51,275.8624682,154456.95,0.31762,0.32565,45038543.68
24/08/2018,6527.2,6693.6,20203.72476,275.879979,281.28,111681.2989,0.32565,0.3269,36766923.96
25/08/2018,6693.3,6732.9,16877.24682,281.28,277.29,79039.82528,0.32677,0.32722,11456956.37
26/08/2018,6733,6707,16762.38073,277.29,274.34,113452.6904,0.32727,0.32271,13053796.79
27/08/2018,6707,6909.4,24210.36747,274.3304384,288.17,159884.7518,0.3227,0.339,42922019.13
28/08/2018,6909.5,7079.9,30066.23847,288.17,295.59,180503.2029,0.33907,0.35089,63793329.92
29/08/2018,7079.7,7039,19976.74976,295.59,288.76,152038.4444,0.3509,0.34468,43671638.78
30/08/2018,7039.002008,6986,24594.18385,288.75,284.11,216231.4493,0.34468,0.3348,38802634.34
31/08/2018,6986.1,7014.6,19124.18541,284.1,281.63,140424.1485,0.3348,0.33498,24106862.34
1/09/2018,7013.5,7197.4,21397.10481,281.6,295.72,205999.1955,0.33499,0.34722,29111709.08
2/09/2018,7197.5,7300,44681.53808,295.73,295.23,127251.4431,0.34703,0.34208,25624816.39
3/09/2018,7300.1,7267.8,22308.271,295.35,289.28,125398.0347,0.34199,0.33431,20703050.82
4/09/2018,7267.6,7358.9,20838.97353,289.27,285.34,170222.9014,0.33412,0.33038,43968856.74
5/09/2018,7358.9,6704,55776.25998,285.34,228.39,594903.8339,0.33038,0.27888,92916138.43
6/09/2018,6704,6516.1,53002.51716,228.44,229.74,525143.1742,0.27882,0.30167,71329203.52
7/09/2018,6516,6397,20748.83818,229.72,215.17,305671.7127,0.30175,0.2869,35850950.53
8/09/2018,6397,6184.944416,21852.75378,215.17,196.7,376666.2581,0.28706,0.27678,28842977.43
9/09/2018,6185,6239.9,16462.59492,196.7,195.98,420784.5679,0.27677,0.27595,40965040.48
10/09/2018,6240,6314.9,14490.24859,196.02,197.29,351369.8127,0.2764,0.26976,74926332.12
11/09/2018,6314.9,6290.9,16606.57391,197.37,185.18,468764.4395,0.26989,0.2633,53007957.55
12/09/2018,6292.3,6332.416722,16194.12267,185.1746591,183.17,744844.8729,0.26309,0.2699,43950173.01
13/09/2018,6334.2,6489,19245.81446,183.17,211.09,856244.9723,0.26988,0.27947,43480557.32
14/09/2018,6489.1,6480.1,16371.7723,211.09,208.49,825121.4615,0.27947,0.276,33498800.49
15/09/2018,6480.2,6512.8,8359.642177,208.49,221.48,454144.445,0.27601,0.28029,13704456.95
16/09/2018,6512.8,6498.4,8728.549345,221.48,220.16,376096.371,0.28028,0.281,15456733.78
17/09/2018,6498.5,6252,23545.71897,220.18,196.03,968799.5989,0.2812,0.2704,37269082.09
18/09/2018,6251.9,6335.4,16082.08008,196.03,208.36,596607.793,0.27033,0.31902,149872186.4
19/09/2018,6334.5,6390.9,29900.60493,208.36,209.83,630770.2513,0.31901,0.32656,103900980.4
20/09/2018,6392.7,6493.907482,16688.38643,209.83,225,455866.3996,0.3266,0.44828,301103710.4
21/09/2018,6493.942401,6762.1,36993.67159,225,247.8,712207.3539,0.44883,0.56497,751553292.1
22/09/2018,6761.8,6723,18261.03841,247.81,241,346303.7073,0.56551,0.5741,294461652.3
23/09/2018,6723.1,6710,8513.987446,240.99,244.7,248223.631,0.5734,0.5713,104853376.3
24/09/2018,6710.030236,6585.1,17766.50652,244.7,227.85,402802.2431,0.5715,0.49219,150857487.7
25/09/2018,6585,6442.8,20238.00132,227.8411289,219.26,692661.2721,0.49239,0.52532,289516851.3
26/09/2018,6442.709849,6462.4,13811.66757,219.25,214.24,412757.2113,0.52536,0.51316,318998462.8
27/09/2018,6462.3,6691.2,18368.03319,214.26,229.29,377359.9053,0.51322,0.54333,106348229.7
28/09/2018,6691.4,6635.2,27892.96666,229.24,221.92,484492.421,0.54301,0.54002,101603300.3
29/09/2018,6635.1,6597.3,17305.6269,221.92,231.52,478576.7004,0.54,0.5691,128707125.4
30/09/2018,6597.2,6622.4,8494.153672,231.52,232.86,312460.3447,0.56951,0.58199,147196968.9
1/10/2018,6622.3,6601.9,10358.0116,232.96,231.49,180635.784,0.5818,0.57785,185598937.7
2/10/2018,6602,6527.5,12037.34795,231.49,225.97,132193.8805,0.57779,0.51733,96107027.82
3/10/2018,6530.1,6503.2,14574.47382,225.97,220.74,275009.5867,0.51733,0.52841,98793389
4/10/2018,6503.1,6590.4,11471.88189,220.74,222.36,180923.0439,0.52858,0.52882,51481063.82
5/10/2018,6591.1,6639.9,12447.96376,222.37,228.54,201606.236,0.52887,0.52065,65427700.91
6/10/2018,6639.9,6595.2,5805.930111,228.5444047,225.31,106611.6236,0.52092,0.48881,82445363.27
7/10/2018,6595.1,6609.4,5815.847528,225.31,226.28,102616.6609,0.48881,0.48275,48312906.96
8/10/2018,6609.4,6673.2,12698.9543,226.29,230.2039548,247534.6574,0.48274,0.49328,55226958.13
9/10/2018,6673.3,6663,8062.047054,230.2039548,228.58,109442.4962,0.49306,0.48185,36664808.61
10/10/2018,6663,6630.074458,13830.60692,228.58,226.7,152915.6551,0.48171,0.46648,34381511.59
11/10/2018,6630,6251.9,41603.25517,226.7,191.16,657718.6097,0.4665,0.38324,150927642.1
12/10/2018,6251.9,6291.9,10404.90179,191.17,197.02,292020.4438,0.38288,0.42041,122613954.2
13/10/2018,6292,6326.5,5818.151274,197.02,201.23,134531.8673,0.42041,0.4225,30923572.78
14/10/2018,6326.4,6336.4,11230.37376,201.22,196.75,166127.3525,0.4225,0.40942,41097947.68
15/10/2018,6336.4,6742,85004.09014,196.75,214.31,967343.5577,0.40956,0.4605,180022898.7
16/10/2018,6742,6754.2,15664.78025,214.31,215.12,136361.1947,0.4608,0.4842,54029569.88
17/10/2018,6754.2,6736,8881.722406,215.13,212.83,105799.1993,0.48421,0.48388,51891470.3
18/10/2018,6735.6,6613.2,12537.27773,212.8,206.08,187517.2658,0.48328,0.46808,44807985.28
19/10/2018,6613.3,6525.1,11238.91667,206.07,204.93,136359.4603,0.4682,0.46059,28653808.01
20/10/2018,6524.3,6581.5,4647.7119,204.92,208.16,90809.80053,0.46062,0.46803,20208916.28
21/10/2018,6586.7,6590.9,4419.779097,208.17,207.29,87016.22449,0.46743,0.4647,19725149.02
22/10/2018,6590.053594,6567.3,6072.663816,207.2811566,206.56,74557.37459,0.46451,0.46132,18516746.72
23/10/2018,6567.3,6550,8864.252529,206.56,205.8991226,116461.1544,0.4617,0.4696,57316990.51
24/10/2018,6550,6554.1,8522.941298,205.8991226,205.23,83367.22536,0.4696,0.46392,33501295.27
25/10/2018,6554.096719,6528,8712.497731,205.25,203.68,65612.7048,0.46392,0.4635,34153797.37
26/10/2018,6528.1,6531.477226,7424.576853,203.68,205.03,158094.5474,0.46407,0.46658,25157517.41
27/10/2018,6531.5,6500.2,6970.883641,205.0347585,204.23,37522.42412,0.46658,0.46052,21253580.06
28/10/2018,6500.1,6490.1,6843.479143,204.23,204.9666736,43305.30852,0.4599,0.464,15055712.09
29/10/2018,6490.177173,6346.5,19305.80679,205.01,196.91,173795.5263,0.4643,0.44564,43363109.15
30/10/2018,6346.570682,6330.1,10740.01515,196.9,197.33,74821.68004,0.4456,0.44726,20701301.6
31/10/2018,6330.1,6368.387159,9959.016511,197.33,198.7,128439.2948,0.44727,0.45382,30899400.97
1/11/2018,6368.4,6406.1,9158.8072,198.7,199.81,49984.40177,0.4543,0.46105,19145021.27
2/11/2018,6406.2,6427,8076.825627,199.86,202.22,101815.1951,0.46105,0.46266,28502175.84
3/11/2018,6427,6389.1,11439.56312,202.23,200.3,56750.13197,0.4625,0.4569,12583529.76
4/11/2018,6389.2,6491.7,8995.177745,200.3,212.3,246708.4597,0.4573,0.47008,37351149.55
5/11/2018,6491.8,6470.2,4814.663686,212.3,210.83,110806.5003,0.47008,0.5014,63846845.14
6/11/2018,6470.101599,6522.2,7316.037118,210.8260306,220.83,199789.7175,0.5014,0.5548,147164548.3
7/11/2018,6520.1,6572.9,10726.80109,220.84,218.98,238845.6047,0.55507,0.54083,47493513.04
8/11/2018,6573,6475.3,11620.28919,218.99,212.7016281,107090.8293,0.54086,0.49684,69379254.46
9/11/2018,6479.5,6418.7,10457.22146,212.71,211.01,76541.57859,0.49745,0.50448,42036123.85
10/11/2018,6418.6,6431.1,3252.999312,211.01,213.2,67049.83547,0.50449,0.5095,14623807.36
11/11/2018,6431.1,6447.9,7342.799909,213.19,212.99,89782.20507,0.5093,0.51004,15734234
12/11/2018,6448,6446.9,7299.403963,212.9972489,212.68,92710.93407,0.50989,0.52403,42086906.84
13/11/2018,6446.993313,6459.069427,10131.99635,212.6776048,209.85,116036.4819,0.52396,0.51738,46545708.32
14/11/2018,6459.069427,5922.4,69274.99512,209.85,187.21,859024.5506,0.5173,0.48448,144539036.7
15/11/2018,5922.313719,5749.6,49912.33769,187.2,184.15,534880.9173,0.48403,0.48964,115971256
16/11/2018,5749.6,5655.7,18454.63552,184.15,176.95,301484.6454,0.48955,0.47806,48874276.43
17/11/2018,5655.7,5628.3,7999.383905,176.99,175.9,99617.64168,0.47815,0.4981,40676278.46
18/11/2018,5626.7,5659.5,9551.96875,175.9,178.96,151633.9335,0.49789,0.51573,66122230.49
19/11/2018,5659.5,4920.7,74203.6467,178.99,150.93,931337.9872,0.5159,0.4826,141534144
20/11/2018,4920.7,4571,117312.4406,150.96,133.85,1503498.873,0.4831,0.44333,192250392.9
21/11/2018,4570.9,4662.7,44377.02039,133.85,138.17,834483.9141,0.44395,0.45341,66341555.75
22/11/2018,4664.7,4369.6,28883.18027,138.18,126.3,368636.1834,0.4537,0.42749,27891934.63
23/11/2018,4370.7,4422.7,36101.5417,126.32,125.24,675636.2135,0.42698,0.4147,64641095.11
24/11/2018,4422.8,3929.9,51143.01896,125.23,114.8,579709.3483,0.41461,0.38021,89129875
25/11/2018,3928.4,4089.1,82180.14995,114.79,118.72,1179016.995,0.38,0.38272,188412800.8
26/11/2018,4086.5,3864.1,64117.27258,118.73,110.75,798576.2869,0.382,0.3639,135371903.4
27/11/2018,3863.9,3882.7,46272.69826,110.7440988,111.72,609162.3884,0.36341,0.36618,70266510.82
28/11/2018,3883.4,4305,65259.12625,111.72,124.05,686099.6187,0.36606,0.39499,73597628.65
29/11/2018,4305,4321.9,41125.26147,124.04,118.51,465696.3153,0.39557,0.38331,64180067.25
30/11/2018,4323.3,4039.5,42453.78266,118.52,113.68,480603.8551,0.38399,0.36555,49912223.53
1/12/2018,4038.5,4241.3,27504.18002,113.64,119.65,360683.8271,0.36518,0.37701,32915659.2
2/12/2018,4241.357655,4173,24479.40365,119.65,117.12,184086.3065,0.37672,0.37191,31316052.48
3/12/2018,4172.945748,3901.2,36855.83412,117.1112929,109.22,320175.679,0.37191,0.34986,39687749.83
4/12/2018,3903,3981.9,33692.11083,109.23,110.77,303148.5057,0.34941,0.35483,40098815.08
5/12/2018,3982.2,3772.9,28429.76217,110.77,102.66,363018.6781,0.35421,0.33953,46786698.94
6/12/2018,3771.4,3531,58288.29512,102.65,91.97,755048.4016,0.3389,0.31065,62948775.32
7/12/2018,3531,3460,74094.33395,91.99,94.79,1209749.201,0.31079,0.30582,68179487.78
8/12/2018,3460.1,3506,39086.81726,94.79,93,581694.0255,0.3057,0.31073,54779488.32
9/12/2018,3506,3642.3,25081.11312,92.788,96.032,436836.1997,0.31059,0.31697,29363793.49
10/12/2018,3642.1,3523,22594.60801,95.847,92.201,320269.1392,0.31725,0.3075,24915210.05
11/12/2018,3523.2,3435.281378,24048.15052,92.21,89.138,327078.3294,0.3074,0.30391,22703623.63
12/12/2018,3435.2,3535.6,20930.78079,89.138,91.887,315564.2551,0.304,0.31293,19910422.62
13/12/2018,3535.7,3354.3,22248.78628,91.833,87.901,324648.2098,0.31275,0.30409,20675428.05
14/12/2018,3354.3,3281.7,28559.12703,87.901,85.198,320709.2376,0.30407,0.29382,27974721.38
15/12/2018,3281.7,3283.4,17889.93798,85.193,85.74,220428.364,0.29382,0.29043,15518325.25
16/12/2018,3282.3,3301.5,19106.477,85.74,86.56,307459.6051,0.29032,0.29307,20959201.14
17/12/2018,3300.1,3625,35727.82574,86.601,97.25,535822.9453,0.29296,0.33814,52871712.07
18/12/2018,3623.9,3780.8,29430.99808,97.249,104.08,446992.0858,0.33809,0.36182,51656487.99
19/12/2018,3780.7,3810,55226.75829,104.09,102.41,662715.7991,0.36182,0.35786,91922933.29
20/12/2018,3810,4214.5,65871.46862,102.38,118.47,808708.9583,0.35794,0.38736,73044780.53
21/12/2018,4214.5,3976,43504.90547,118.37,111.1,625199.4472,0.38781,0.36663,51975367.66
22/12/2018,3976.2,4135,19530.57495,111.32,120.4942713,353815.4503,0.36663,0.37303,27752917.82
23/12/2018,4135.1,4071.7,24473.41822,120.49,133.76,670300.6976,0.37273,0.37995,40646657.93
24/12/2018,4072.6,4140.7,38002.89162,133.76,142.5348427,1282427.711,0.37999,0.4137,123504534.9
25/12/2018,4140.7,3909.7,33727.40475,142.46,132.99,860105.992,0.4144,0.39234,54390086.3
26/12/2018,3909.6,3930,19130.77445,133,134.58,554950.5558,0.39287,0.38774,42590435.5
27/12/2018,3930,3712,23614.32457,134.6,118.57,686035.3763,0.38804,0.34773,30456365.11
28/12/2018,3714.1,4036.7,26917.86708,118.58,142.15,758746.143,0.34773,0.38982,46366981.94
29/12/2018,4036.8,3894,18707.0645,142.14,140.331014,685328.2945,0.38982,0.37556,39992748.72
30/12/2018,3893.9,3977.3,17733.65094,140.331014,144.2,443215.9897,0.37546,0.38236,24299170.36
31/12/2018,3978.5,3830.5,15793.28922,144.21,136,378190.1925,0.38237,0.36131,42825092.49
1/01/2019,3832.628624,3963.1,13848.34675,136,145,392621.4861,0.36131,0.37719,23748034.94
2/01/2019,3963,4048.8,19435.72799,145.05,159.36,566338.6179,0.3772,0.38683,26745684.64
3/01/2019,4049,3924.3,10520.20408,159.5116319,152.42,322755.4783,0.38694,0.36734,18152383.53
4/01/2019,3923.2,3954.9,13228.66046,152.4168646,158.48,553207.8606,0.3677,0.36855,20900046.95
5/01/2019,3954.9,3911.9,14873.96222,158.71,158.32,500826.3129,0.36856,0.3611,28771292.58
6/01/2019,3911.8,4168.4,25179.73226,158.36,160.84,507028.2164,0.361,0.3768,34540242.5
7/01/2019,4169.2,4113.9,11253.19773,160.76,154.79,193398.3299,0.3768,0.37349,17252576.35
8/01/2019,4113.9,4100,18726.52849,154.79,152.86,394338.6834,0.3734,0.37428,25054244.83
9/01/2019,4100,4083.3,20629.09744,152.88,152.65,291789.5397,0.37429,0.37601,26263150.37
10/01/2019,4083.3,3712.8,35020.06946,152.6623428,129.5,684813.1893,0.37601,0.33603,83589208.05
11/01/2019,3712.8,3714.8,13129.89632,129.52,128.73,281137.0611,0.33631,0.33597,16100660.12
12/01/2019,3715.4,3702,9295.713582,128.76,127.41,142552.9103,0.33599,0.33568,9832978.017
13/01/2019,3702,3591,12571.13464,127.39,117.94,245786.5939,0.33568,0.32183,20726847.45
14/01/2019,3590.9,3749.3,14836.12277,117.94,131.45,380637.9361,0.32164,0.3397,27503200.33
15/01/2019,3749.3,3654.3,13323.05379,131.4592146,122.6,360220.4929,0.33961,0.33123,17906289.94
16/01/2019,3653.3,3673.6,13227.45775,122.6,124.36,300508.5446,0.33123,0.33318,13985687.99
17/01/2019,3675.4,3722.5,10869.94619,124.42,125.25,258914.7133,0.33368,0.33457,16514914.38
18/01/2019,3722.5,3675.7,5656.108812,125.24,121.82,146720.8793,0.33425,0.32757,12110580.14
19/01/2019,3675.7,3762.3,13351.66253,121.88,126.01,285043.7253,0.32758,0.33531,26642270.73
20/01/2019,3762.9,3586.1,20626.14772,126,119.1,370891.8278,0.3354,0.32131,22763019.76
21/01/2019,3586.1,3579.4,10813.62088,119.08,117.5,207936.0207,0.32141,0.32213,10982174.38
22/01/2019,3579.4,3639.1,18083.69897,117.42,120.19,298453.0331,0.3223,0.324,18991136.78
23/01/2019,3639.1,3622.3,7971.479523,120.19,118.76,153142.5419,0.3236,0.32046,8917699.63
