time,BTC_open,BTC_close,BTC_vol,ETHER_open,ETHER_close,ETHER_vol,XRP_open,XRP_close,XRP_vol,date,time
2018-05-23 08:00:00+00:00,7844.1,7848.9,4346.94594983,619.78,620.0,57499.05235761,0.61302,0.6170399999999999,17684449.13841617,2018-05-23,08:00:00
2018-05-23 12:00:00+00:00,7848.9,7700.0,6109.91544842,620.09,599.15,61931.52134948,0.6170100000000001,0.597,9675235.11271343,2018-05-23,12:00:00
2018-05-23 16:00:00+00:00,7700.0,7592.3,16560.26000874,599.16,591.2,132418.25910651,0.59665,0.6100899999999999,23405043.82353571,2018-05-23,16:00:00
2018-05-23 20:00:00+00:00,7592.3,7494.8,5338.00435929,591.2,576.89,56564.02978393,0.60977,0.58953,8518548.96278176,2018-05-23,20:00:00
2018-05-24 00:00:00+00:00,7494.75035778,7604.4,3883.09113875,576.9,595.01,39039.81291993,0.59038,0.60427,5172407.42760831,2018-05-24,00:00:00
2018-05-24 04:00:00+00:00,7606.0,7549.5,5807.44513943,595.0,590.12,37393.17634573,0.60427,0.60318,5615693.71714884,2018-05-24,04:00:00
2018-05-24 08:00:00+00:00,7549.5,7362.3,12319.22773489,590.12,564.41,177039.363077,0.60317,0.60234,15808715.69434068,2018-05-24,08:00:00
2018-05-24 12:00:00+00:00,7362.3,7558.9,9671.44520398,564.41,592.87,71981.96906934,0.60234,0.6274,10750796.29151681,2018-05-24,12:00:00
2018-05-24 16:00:00+00:00,7558.9,7573.9,4167.0588273,592.89,596.75,44150.98223643,0.6274,0.63469,7142056.11901338,2018-05-24,16:00:00
2018-05-24 20:00:00+00:00,7572.7,7576.7,3025.73289313,596.75,602.52,45824.27723542,0.63469,0.6290399999999999,10533840.70396972,2018-05-24,20:00:00
2018-05-25 00:00:00+00:00,7576.7,7592.4,3782.51395263,602.52,601.94,33232.06474167,0.62902,0.62797,3988762.74050126,2018-05-25,00:00:00
2018-05-25 04:00:00+00:00,7592.3,7418.1,5127.63393632,601.93,593.8,63452.27233065,0.6280399999999999,0.6109,12282631.79806362,2018-05-25,04:00:00
2018-05-25 08:00:00+00:00,7418.1,7453.1,5913.20561575,593.8,597.66,35722.53346927,0.6109399999999999,0.61582,11369997.90615965,2018-05-25,08:00:00
2018-05-25 12:00:00+00:00,7453.2,7493.1,2906.07732717,597.66,598.64,36726.67760757,0.61492,0.60672,6897211.61569842,2018-05-25,12:00:00
2018-05-25 16:00:00+00:00,7493.1,7418.5,5924.09136428,598.64,580.9,43795.6359102,0.60622,0.60129,5356676.42697786,2018-05-25,16:00:00
2018-05-25 20:00:00+00:00,7418.5,7456.7,2221.25564404,580.4,584.42,38384.23379051,0.60129,0.60553,3603978.72287206,2018-05-25,20:00:00
2018-05-26 00:00:00+00:00,7457.0,7432.4,864.98349444,584.39,585.94,24547.01430785,0.60529,0.60172,2084391.2443893002,2018-05-26,00:00:00
2018-05-26 04:00:00+00:00,7435.0,7550.0,3945.53104915,585.93,599.01,27313.02676918,0.60139,0.61985,7314730.4377431,2018-05-26,04:00:00
2018-05-26 08:00:00+00:00,7549.9,7523.1,1140.98657869,599.0,599.47,21594.72127239,0.6198600000000001,0.6167199999999999,2630504.8815738996,2018-05-26,08:00:00
2018-05-26 12:00:00+00:00,7523.4,7536.1,1831.92388002,599.48,603.77,16636.36559691,0.6169899999999999,0.6206699999999999,3199253.85229849,2018-05-26,12:00:00
2018-05-26 16:00:00+00:00,7536.2,7528.0,1536.84214056,603.78,600.0,14502.11859342,0.62068,0.61826,1081790.60851874,2018-05-26,16:00:00
2018-05-26 20:00:00+00:00,7525.1,7327.7,4489.75018059,600.0,585.6,30788.59563943,0.61861,0.6087199999999999,3821656.80410058,2018-05-26,20:00:00
2018-05-27 00:00:00+00:00,7328.3,7295.0,3493.47573773,585.6,580.56,25209.79528968,0.6086699999999999,0.6017399999999999,5319614.84057494,2018-05-27,00:00:00
2018-05-27 04:00:00+00:00,7292.2,7311.2,2008.33296754,580.55,586.86,14615.96505841,0.6016100000000001,0.60607,3031320.93599064,2018-05-27,04:00:00
2018-05-27 08:00:00+00:00,7311.1,7333.1,4748.50779536,586.85,573.67,95746.17238342,0.60563,0.6074,3536114.92559813,2018-05-27,08:00:00
2018-05-27 12:00:00+00:00,7333.02691075,7328.4,1599.1393239,573.67,568.88,64742.68815486,0.6074,0.60523,1856177.13335373,2018-05-27,12:00:00
2018-05-27 16:00:00+00:00,7328.4,7301.0,3113.19391111,568.88,559.0,42536.32578028,0.60518,0.60359,3407657.33042908,2018-05-27,16:00:00
2018-05-27 20:00:00+00:00,7300.3,7339.7,1212.27745032,559.0,569.0,23402.09228921,0.60336,0.60407,3077652.53540634,2018-05-27,20:00:00
2018-05-28 00:00:00+00:00,7339.6,7374.2,3177.55940227,569.0,570.19,47156.11776262,0.6048100000000001,0.60482,2908691.22043302,2018-05-28,00:00:00
2018-05-28 04:00:00+00:00,7375.4,7217.0,10819.03307134,570.19,532.2,275543.19770797,0.6047100000000001,0.5767899999999999,16281681.41292018,2018-05-28,04:00:00
2018-05-28 08:00:00+00:00,7217.0,7199.0,2706.26158973,532.09,529.29,37583.68017485,0.5767899999999999,0.5696100000000001,8028539.57547791,2018-05-28,08:00:00
2018-05-28 12:00:00+00:00,7199.0,7225.8,2922.64802408,529.28,530.46,50867.93583398,0.5696,0.57528,9376871.01903295,2018-05-28,12:00:00
2018-05-28 16:00:00+00:00,7223.3,7224.0,1544.69808113,530.46,526.62,25915.98469719,0.57528,0.5706100000000001,3049604.31984106,2018-05-28,16:00:00
2018-05-28 20:00:00+00:00,7224.0,7097.9,5507.66902773,526.62,511.98,47500.33271872,0.5701,0.5471699999999999,7548826.18382383,2018-05-28,20:00:00
2018-05-29 00:00:00+00:00,7097.8,7117.2,2700.82207604,512.0,524.84,56972.726772500006,0.54692,0.55699,7525615.63651853,2018-05-29,00:00:00
2018-05-29 04:00:00+00:00,7117.2,7145.0,4915.75430356,524.76,522.0,39367.74780982,0.557,0.56021,8017030.93407899,2018-05-29,04:00:00
2018-05-29 08:00:00+00:00,7145.0,7390.7,9864.65579448,522.0,552.65,90099.09346616,0.5602199999999999,0.59012,11997907.23086831,2018-05-29,08:00:00
2018-05-29 12:00:00+00:00,7390.7,7424.9,4138.37158291,552.61,555.9,74149.43315694,0.5903,0.5908899999999999,8527003.76614173,2018-05-29,12:00:00
2018-05-29 16:00:00+00:00,7424.9,7469.9,3752.36091158,555.9,564.19,37489.38410752,0.5908899999999999,0.60495,5361729.13698769,2018-05-29,16:00:00
2018-05-29 20:00:00+00:00,7470.0,7465.2,2526.90361086,564.2,566.98,31757.47900559,0.6046600000000001,0.60015,4341140.68812964,2018-05-29,20:00:00
2018-05-30 00:00:00+00:00,7465.3,7487.0,2901.78227756,567.27,569.5,32969.47545716,0.6008100000000001,0.6129899999999999,11373323.77301103,2018-05-30,00:00:00
2018-05-30 04:00:00+00:00,7487.0,7486.3,2572.23657706,569.43,565.49,29585.47617111,0.61288,0.6100300000000001,3610123.15855572,2018-05-30,04:00:00
2018-05-30 08:00:00+00:00,7486.3,7508.1,2805.11669136,565.49,570.38,18125.00988203,0.6098600000000001,0.61237,3651035.92687725,2018-05-30,08:00:00
2018-05-30 12:00:00+00:00,7508.1,7330.0,8389.11543551,570.38,548.78,54143.92321958,0.6127100000000001,0.591,7517368.86043114,2018-05-30,12:00:00
2018-05-30 16:00:00+00:00,7329.9,7311.6,3359.18191441,549.11,548.22,40452.47082793,0.59099,0.58663,3355367.59361063,2018-05-30,16:00:00
2018-05-30 20:00:00+00:00,7311.6,7375.12085307,2055.6957596,548.22,557.01,23661.80443734,0.58663,0.60053,4256317.43250543,2018-05-30,20:00:00
2018-05-31 00:00:00+00:00,7375.2,7364.7,1110.01998141,557.0,562.25,21666.4992446,0.60045,0.5956,3518566.46164631,2018-05-31,00:00:00
2018-05-31 04:00:00+00:00,7364.9,7565.7,4906.79330721,562.25,572.71,40494.43492487,0.5959800000000001,0.6128100000000001,5160975.52678764,2018-05-31,04:00:00
2018-05-31 08:00:00+00:00,7565.7,7537.4,2850.16573862,572.72,575.27,23797.84396611,0.61282,0.61128,4456206.19145919,2018-05-31,08:00:00
2018-05-31 12:00:00+00:00,7537.6,7557.3,2858.22596509,575.28,576.44,27380.62441782,0.61128,0.615,5228890.63255291,2018-05-31,12:00:00
2018-05-31 16:00:00+00:00,7557.3,7538.1,2347.14296815,576.44,575.06,28855.04260205,0.615,0.61423,6666543.08444139,2018-05-31,16:00:00
2018-05-31 20:00:00+00:00,7538.0,7485.8,5392.56198313,575.07,577.0,45735.54666604,0.61422,0.611,4056293.63922138,2018-05-31,20:00:00
2018-06-01 00:00:00+00:00,7485.9,7485.9,2311.36365324,577.0,572.34,29561.71225367,0.61102,0.6104,4106981.07492275,2018-06-01,00:00:00
2018-06-01 04:00:00+00:00,7485.9,7578.4,4154.05213396,572.34,581.98,24942.40896009,0.61,0.61497,2827741.60123591,2018-06-01,04:00:00
2018-06-01 08:00:00+00:00,7577.0,7345.8,5038.81370378,582.0,570.09507808,27681.22944204,0.6149600000000001,0.6056,3980424.6322927,2018-06-01,08:00:00
2018-06-01 12:00:00+00:00,7345.8,7439.4,4082.34485779,570.08,575.09,24096.11858456,0.60552,0.61236,4189538.5792748,2018-06-01,12:00:00
2018-06-01 16:00:00+00:00,7439.3,7439.4,1881.3705952,575.09,572.1,28218.33538826,0.61236,0.6117199999999999,4312563.9226453,2018-06-01,16:00:00
2018-06-01 20:00:00+00:00,7439.7,7521.0,1573.17057614,572.1,579.24,19331.08922479,0.6118600000000001,0.62143,5389636.1396582,2018-06-01,20:00:00
2018-06-02 00:00:00+00:00,7521.1,7492.2,989.76769774,579.24,576.89,12112.341257600001,0.62144,0.6199100000000001,3466435.48908274,2018-06-02,00:00:00
2018-06-02 04:00:00+00:00,7492.2,7647.07117559,6054.09072064,576.89,588.41,33505.07270245,0.62,0.6382899999999999,6858228.50354319,2018-06-02,04:00:00
2018-06-02 08:00:00+00:00,7647.07117559,7647.8,3009.03717963,588.41,592.74,34926.63678627,0.63834,0.6456,7933230.83209645,2018-06-02,08:00:00
2018-06-02 12:00:00+00:00,7647.8,7621.8,2405.13018778,592.74,591.21,19203.97627398,0.64559,0.6422899999999999,3936821.54146377,2018-06-02,12:00:00
2018-06-02 16:00:00+00:00,7621.8,7661.8,3339.17999582,591.2,598.83,37115.3648908,0.6427,0.64345,4760194.26419375,2018-06-02,16:00:00
2018-06-02 20:00:00+00:00,7661.8,7638.1,1566.40668121,598.83,590.44,12766.4070287,0.64348,0.6430600000000001,2828757.51184165,2018-06-02,20:00:00
2018-06-03 00:00:00+00:00,7638.0,7643.0,1415.02478925,590.44,592.91,11804.74357692,0.64247,0.6430100000000001,5340076.423033,2018-06-03,00:00:00
2018-06-03 04:00:00+00:00,7643.9,7716.5,3434.65940778,592.91,606.12005231,12496.37722486,0.64267,0.65576,4024325.4180419,2018-06-03,04:00:00
2018-06-03 08:00:00+00:00,7716.5,7708.2,2942.53110074,606.12,620.07,42560.45988585,0.65576,0.66199,6900914.25295539,2018-06-03,08:00:00
2018-06-03 12:00:00+00:00,7708.3,7719.1,1865.31075844,620.08,623.04,26201.37349224,0.66199,0.6704399999999999,8136773.14321705,2018-06-03,12:00:00
2018-06-03 16:00:00+00:00,7719.2,7710.1,2809.34833141,623.04,617.44,18416.29842979,0.6704399999999999,0.6591600000000001,5296683.5732811,2018-06-03,16:00:00
2018-06-03 20:00:00+00:00,7710.0,7718.0,1327.66759022,617.44,619.4,15404.86962997,0.6591600000000001,0.6884600000000001,2974645.77453375,2018-06-03,20:00:00
2018-06-04 00:00:00+00:00,7718.1,7696.4,1714.43461522,619.39,618.58,19505.31117487,0.68845,0.69099,8101715.93049293,2018-06-04,00:00:00
2018-06-04 04:00:00+00:00,7696.3,7608.0,5257.32942759,618.58,607.75,34227.13017519,0.69099,0.6632100000000001,7240191.78313523,2018-06-04,04:00:00
2018-06-04 08:00:00+00:00,7607.9,7514.0,4321.56971675,607.74,594.01,31382.97581222,0.6632100000000001,0.64542,8065506.97798105,2018-06-04,08:00:00
2018-06-04 12:00:00+00:00,7514.1,7503.78373276,2982.19892055,593.91,586.69559657,38812.79542098,0.64542,0.64666,5861646.68627819,2018-06-04,12:00:00
2018-06-04 16:00:00+00:00,7503.78373276,7492.9,1851.51761519,586.69,591.28,20352.6699574,0.64667,0.64791,4086063.04742881,2018-06-04,16:00:00
2018-06-04 20:00:00+00:00,7492.7,7488.3,2005.63158621,591.27,591.09,14338.60744291,0.64847,0.65466,9530237.22070228,2018-06-04,20:00:00
2018-06-05 00:00:00+00:00,7488.4,7412.0,2778.69416825,591.09,581.95,28790.15267543,0.65565,0.64135,4464497.95325371,2018-06-05,00:00:00
2018-06-05 04:00:00+00:00,7412.1,7411.6,2682.93634644,581.95,585.8,21285.18240402,0.64135,0.6503899999999999,7219353.01459263,2018-06-05,04:00:00
2018-06-05 08:00:00+00:00,7411.4,7432.9,1466.33862139,585.8,589.29,14627.885727399998,0.6503899999999999,0.65866,4186662.31981996,2018-06-05,08:00:00
2018-06-05 12:00:00+00:00,7432.9,7580.9,2535.91909345,589.3,599.0,8573.39525921,0.65866,0.66978,3129565.1992569,2018-06-05,12:00:00
2018-06-05 16:00:00+00:00,7582.6,7623.1,4170.78314717,599.0,606.97,33982.74369286,0.66977,0.67194,7502726.92121128,2018-06-05,16:00:00
2018-06-05 20:00:00+00:00,7623.1,7621.9,3104.13930532,606.98,608.71,9902.21107538,0.67194,0.6743600000000001,4425562.70087498,2018-06-05,20:00:00
2018-06-06 00:00:00+00:00,7622.2,7607.8,2027.4537186999999,608.71,605.9,11949.50437456,0.67437,0.67207,2853518.57111808,2018-06-06,00:00:00
2018-06-06 04:00:00+00:00,7607.9,7625.0,2601.72288481,605.9,606.25,18364.20071424,0.67208,0.67228,2408125.67044933,2018-06-06,04:00:00
2018-06-06 08:00:00+00:00,7625.0,7612.8,2414.59071454,606.14,606.4,18532.87172542,0.67186,0.66933,3699812.83489938,2018-06-06,08:00:00
2018-06-06 12:00:00+00:00,7612.9,7654.3,2243.38671617,606.41,611.19,14321.19070382,0.66893,0.6814,3043817.84338465,2018-06-06,12:00:00
2018-06-06 16:00:00+00:00,7654.3,7528.9,4057.46971228,611.09,598.65,21995.95652881,0.68,0.66152,5785269.39598679,2018-06-06,16:00:00
2018-06-06 20:00:00+00:00,7528.9,7654.0,4925.13947109,598.64,606.67,15178.4276708,0.66152,0.6743899999999999,4079239.71817057,2018-06-06,20:00:00
2018-06-07 00:00:00+00:00,7654.0,7730.3,3853.16865267,606.66,614.89,21367.98796592,0.67419,0.68214,5789131.14425108,2018-06-07,00:00:00
2018-06-07 04:00:00+00:00,7730.3,7704.1,1320.94817629,614.65,608.44,22151.84023011,0.68101,0.68489,1759056.97682024,2018-06-07,04:00:00
2018-06-07 08:00:00+00:00,7704.2,7698.2,1226.96618597,608.44,607.48,15208.38189831,0.6849,0.6807300000000001,2962193.66394065,2018-06-07,08:00:00
2018-06-07 12:00:00+00:00,7698.1,7693.3,1660.56310647,607.48,606.04,14491.771153100002,0.6807300000000001,0.67883,3523738.26085008,2018-06-07,12:00:00
2018-06-07 16:00:00+00:00,7695.1,7698.0,1601.74062102,606.27,606.0,12497.01456523,0.6783899999999999,0.68076,1449092.98863639,2018-06-07,16:00:00
2018-06-07 20:00:00+00:00,7696.0,7688.9,1374.11947177,605.94,605.39,20997.102199599998,0.68087,0.67771,5340231.57065785,2018-06-07,20:00:00
2018-06-08 00:00:00+00:00,7689.0,7635.6,1475.93375233,605.39,601.24,10675.27068901,0.67718,0.6691600000000001,2611457.51552876,2018-06-08,00:00:00
2018-06-08 04:00:00+00:00,7635.7,7629.8,1718.26571029,601.23,599.89,14943.58294364,0.6691600000000001,0.66646,2318931.21988057,2018-06-08,04:00:00
2018-06-08 08:00:00+00:00,7629.8,7563.4,2846.7818055,599.89,596.73,12895.65658074,0.66667,0.66354,3760928.22919179,2018-06-08,08:00:00
2018-06-08 12:00:00+00:00,7563.3,7636.5,3887.22818024,596.73,600.37,20286.81916806,0.66354,0.66696,3818740.49108608,2018-06-08,12:00:00
2018-06-08 16:00:00+00:00,7636.4,7642.0,1112.24670234,600.44,596.87,13545.40098116,0.66696,0.6764399999999999,3144287.34287131,2018-06-08,16:00:00
2018-06-08 20:00:00+00:00,7641.9,7615.1,1157.38709891,596.87,599.9,5545.65851971,0.67648,0.67382,1666133.39743374,2018-06-08,20:00:00
2018-06-09 00:00:00+00:00,7615.2,7663.6,814.52876934,599.9,605.77,19261.21272498,0.6738,0.67691,1598603.32240372,2018-06-09,00:00:00
2018-06-09 04:00:00+00:00,7663.6,7655.3,455.52977230000005,605.77,605.07,5583.67595871,0.6769,0.6759999999999999,728359.9735621,2018-06-09,04:00:00
2018-06-09 08:00:00+00:00,7655.3,7640.0,677.15044438,605.06,605.86,4358.33147068,0.67601,0.6714899999999999,1102591.73813096,2018-06-09,08:00:00
2018-06-09 12:00:00+00:00,7640.0,7620.6,1688.72383154,605.87,602.34,12280.65885332,0.6717,0.6661600000000001,4277936.29188044,2018-06-09,12:00:00
2018-06-09 16:00:00+00:00,7620.9,7613.9,670.14751749,602.34,599.16,8541.17395948,0.6659999999999999,0.6657,1179880.8540152,2018-06-09,16:00:00
2018-06-09 20:00:00+00:00,7614.0,7498.5,2936.17988673,599.16,593.2,10804.01284588,0.66571,0.65687,2176914.95310681,2018-06-09,20:00:00
2018-06-10 00:00:00+00:00,7498.5,7277.0,10431.11030124,593.19,569.36,45949.38773302,0.65688,0.63407,7903257.13244541,2018-06-10,00:00:00
2018-06-10 04:00:00+00:00,7277.0,7194.2,4496.23716188,569.33,559.78,20115.73975549,0.63436,0.61706,3633752.94230382,2018-06-10,04:00:00
2018-06-10 08:00:00+00:00,7194.3,7235.9,4048.70289898,559.79,566.0,23999.14203458,0.6168399999999999,0.6218899999999999,4323290.15162334,2018-06-10,08:00:00
2018-06-10 12:00:00+00:00,7236.0,7226.89629522,1871.64303682,566.0,567.09,15124.88904764,0.6218100000000001,0.6159899999999999,5170545.409409099,2018-06-10,12:00:00
2018-06-10 16:00:00+00:00,7226.89629522,6825.5,25231.33008199,567.07,537.37,89407.04570189,0.6159899999999999,0.59143,22152960.72873871,2018-06-10,16:00:00
2018-06-10 20:00:00+00:00,6825.5,6758.0,11743.86804421,537.37,523.55,121528.62015579,0.59143,0.58053,19249156.49453256,2018-06-10,20:00:00
2018-06-11 00:00:00+00:00,6757.9,6763.2,4063.28671186,523.55,530.37,47240.52585044,0.58053,0.58225,6150855.05748773,2018-06-11,00:00:00
2018-06-11 04:00:00+00:00,6763.3,6632.6,2576.3321393,530.37,516.86,36016.80097736,0.58177,0.5623100000000001,4967731.76203471,2018-06-11,04:00:00
2018-06-11 08:00:00+00:00,6632.6,6778.2,3607.07646176,516.76,533.63,43617.0136289,0.56103,0.57898,3884307.73762116,2018-06-11,08:00:00
2018-06-11 12:00:00+00:00,6778.3,6692.7,4457.84082288,533.64,513.21,38006.13353681,0.57898,0.5644399999999999,6123063.99721524,2018-06-11,12:00:00
2018-06-11 16:00:00+00:00,6692.7,6756.0,4428.15974226,513.28,518.33,49789.58982453,0.56443,0.57726,3330524.23201308,2018-06-11,16:00:00
2018-06-11 20:00:00+00:00,6756.0,6873.3,3245.04541512,518.33,530.77,19890.53712804,0.5773199999999999,0.59823,3366414.27832372,2018-06-11,20:00:00
2018-06-12 00:00:00+00:00,6873.4,6811.4,3392.9850086999995,530.78,524.37,24350.59699863,0.59822,0.58272,3355690.98133196,2018-06-12,00:00:00
2018-06-12 04:00:00+00:00,6811.5,6825.8,1770.2118422000003,524.37,528.95,16735.718130700003,0.58272,0.58838,1939266.90526668,2018-06-12,04:00:00
2018-06-12 08:00:00+00:00,6826.0,6827.2,2701.14941155,528.95,531.62,51350.23044468,0.5882,0.58848,2459821.04008791,2018-06-12,08:00:00
2018-06-12 12:00:00+00:00,6827.1,6752.8,4325.55925544,531.62,524.4,24426.47491022,0.58859,0.5748800000000001,5211811.05870382,2018-06-12,12:00:00
2018-06-12 16:00:00+00:00,6752.81847795,6498.5,12722.17097105,524.4,491.37,104586.59178676,0.5748800000000001,0.55595,12214564.83764345,2018-06-12,16:00:00
2018-06-12 20:00:00+00:00,6498.6,6543.9,7096.23631395,491.36,494.25,42408.00546144,0.55582,0.55661,8591036.45328053,2018-06-12,20:00:00
2018-06-13 00:00:00+00:00,6543.9,6550.1,1688.0146868000002,493.74,497.4,25195.34366318,0.55625,0.55365,3496934.58939256,2018-06-13,00:00:00
2018-06-13 04:00:00+00:00,6550.1,6544.0,3191.73933382,497.39,489.53,33608.70004929,0.5538,0.54988,3008318.91993481,2018-06-13,04:00:00
2018-06-13 08:00:00+00:00,6544.1,6447.36873047,8275.01688992,489.53,475.63,79990.15255508,0.5499,0.53617,17392337.19476996,2018-06-13,08:00:00
2018-06-13 12:00:00+00:00,6447.3,6375.1,6145.29086714,475.63,463.35,44568.1617309,0.53586,0.52195,6124164.68267214,2018-06-13,12:00:00
2018-06-13 16:00:00+00:00,6375.0,6284.5,21849.14965872,463.34,468.35,122744.89823800001,0.52185,0.5162,13062396.9870227,2018-06-13,16:00:00
2018-06-13 20:00:00+00:00,6284.2,6295.1,4428.3704253,468.36,476.15,32254.82765654,0.51631,0.52947,4460822.68702441,2018-06-13,20:00:00
2018-06-14 00:00:00+00:00,6295.0,6487.9,5995.78617033,476.15,486.44,62352.47151902,0.52941,0.54684,7651915.43700817,2018-06-14,00:00:00
2018-06-14 04:00:00+00:00,6487.9,6477.2,2495.56588517,486.45,482.29,35739.135884300005,0.54719,0.54604,8389859.221771,2018-06-14,04:00:00
2018-06-14 08:00:00+00:00,6477.7,6523.3,5580.92350494,482.32,487.68,31372.52908773,0.5460699999999999,0.55381,2718417.35205902,2018-06-14,08:00:00
2018-06-14 12:00:00+00:00,6523.3,6350.0,5702.311558699999,487.68,464.28,42749.23364547,0.5533600000000001,0.52825,6195962.84085029,2018-06-14,12:00:00
2018-06-14 16:00:00+00:00,6349.9,6637.0,9558.80506714,464.22,520.02,181386.70265766,0.52825,0.55801,13129145.22653718,2018-06-14,16:00:00
2018-06-14 20:00:00+00:00,6637.0,6633.7,3731.39017756,520.02,519.84,36149.01232046,0.55883,0.55713,6737554.80314084,2018-06-14,20:00:00
2018-06-15 00:00:00+00:00,6633.8,6598.0,2117.05396306,519.9,511.94,24064.39513145,0.55712,0.54976,2772721.07561837,2018-06-15,00:00:00
2018-06-15 04:00:00+00:00,6598.0,6572.6,2196.33745224,511.94,504.49,30698.57096805,0.54978,0.54751,2291061.49053805,2018-06-15,04:00:00
2018-06-15 08:00:00+00:00,6572.6,6530.07791658,4400.96452246,505.01,495.85,51344.68639989,0.54751,0.54606,6102601.07987693,2018-06-15,08:00:00
2018-06-15 12:00:00+00:00,6529.5,6541.1,2918.03659331,495.46,504.5,45193.33187474,0.5457,0.5475399999999999,3995686.38837767,2018-06-15,12:00:00
2018-06-15 16:00:00+00:00,6541.0,6543.0,2161.8711121,504.5,496.32,25254.76228935,0.54755,0.54394,3715488.36937484,2018-06-15,16:00:00
2018-06-15 20:00:00+00:00,6543.0,6385.0,7492.23726516,496.31,487.27,32039.66280123,0.54394,0.5334399999999999,7432127.92159802,2018-06-15,20:00:00
2018-06-16 00:00:00+00:00,6386.0,6412.2,1629.77827962,487.27,491.34,17515.07118755,0.53298,0.52663,4504226.49385528,2018-06-16,00:00:00
2018-06-16 04:00:00+00:00,6411.4,6459.6,1389.07117334,491.34,497.49,12859.78693457,0.5266,0.52983,7233323.03051932,2018-06-16,04:00:00
2018-06-16 08:00:00+00:00,6459.6,6448.7,1627.66639069,497.49,497.62,18244.23469349,0.52983,0.5295,4415486.86019656,2018-06-16,08:00:00
2018-06-16 12:00:00+00:00,6448.7,6360.3,3906.97568576,497.62,486.16,23536.22657231,0.5295,0.52279,2789892.6733354,2018-06-16,12:00:00
2018-06-16 16:00:00+00:00,6360.3,6495.7,3457.87167221,486.16,497.74,34836.08828817,0.52272,0.53391,4002983.9185646004,2018-06-16,16:00:00
2018-06-16 20:00:00+00:00,6495.6,6485.9,1685.81299245,497.74,497.02,8282.71325887,0.53391,0.53199,1449911.03585195,2018-06-16,20:00:00
2018-06-17 00:00:00+00:00,6489.0,6534.9,783.11613391,496.79,507.71,15464.11674991,0.53274,0.53666,1444528.76887606,2018-06-17,00:00:00
2018-06-17 04:00:00+00:00,6535.7,6527.7,1062.41033262,507.71,500.9,9608.51398081,0.53677,0.53408,818067.7947576001,2018-06-17,04:00:00
2018-06-17 08:00:00+00:00,6527.7,6507.0,1992.41506818,500.91,500.82,18386.15422263,0.5341100000000001,0.53354,1313340.036447,2018-06-17,08:00:00
2018-06-17 12:00:00+00:00,6507.0,6519.90221608,2876.977201,500.84,502.14,14986.62828794,0.53383,0.52904,6159766.24890501,2018-06-17,12:00:00
2018-06-17 16:00:00+00:00,6520.0,6519.9,988.32730778,502.14,501.11,6957.37941238,0.5291,0.52891,1491929.6074655,2018-06-17,16:00:00
2018-06-17 20:00:00+00:00,6520.0,6438.4,1737.77062243,501.11,497.08,11015.2347575,0.52928,0.5260199999999999,821091.35460716,2018-06-17,20:00:00
2018-06-18 00:00:00+00:00,6443.0,6412.2,3780.34775158,497.0,493.41258485,23099.19458033,0.52568,0.52059,2805463.01230808,2018-06-18,00:00:00
2018-06-18 04:00:00+00:00,6410.0,6436.0,1601.82400393,493.42,494.14,8435.84401332,0.52056,0.51645,11446448.10690123,2018-06-18,04:00:00
2018-06-18 08:00:00+00:00,6436.1,6425.1,2160.55017065,494.14,492.85,13195.72399817,0.51623,0.511,3543559.1992311003,2018-06-18,08:00:00
2018-06-18 12:00:00+00:00,6425.1,6463.0,2135.09126332,492.84,496.6,12608.01881444,0.511,0.51563,3274341.89665659,2018-06-18,12:00:00
2018-06-18 16:00:00+00:00,6463.0,6698.9,14722.51138331,496.57512375,515.08,68287.72601072,0.5151,0.53968,11655225.00278085,2018-06-18,16:00:00
2018-06-18 20:00:00+00:00,6699.0,6709.2,1988.45232973,515.09,517.64,9993.036614899998,0.53998,0.5392,1879379.17969007,2018-06-18,20:00:00
2018-06-19 00:00:00+00:00,6709.2,6685.8,1758.32227173,517.64,515.34,12431.188678499999,0.5394899999999999,0.53725,3817458.00805718,2018-06-19,00:00:00
2018-06-19 04:00:00+00:00,6685.9,6701.9,3311.9706407,515.33,519.6,11430.1411459,0.5372399999999999,0.53701,1446032.71774151,2018-06-19,04:00:00
2018-06-19 08:00:00+00:00,6702.0,6721.1,3291.36244205,519.6,534.07,39155.2008441,0.53701,0.546,2963125.66213295,2018-06-19,08:00:00
2018-06-19 12:00:00+00:00,6719.7,6738.3,5850.9723709,534.08,535.48,72237.96548896,0.5454100000000001,0.5484,6801163.98430876,2018-06-19,12:00:00
2018-06-19 16:00:00+00:00,6738.4,6738.1,2173.94317403,535.49,538.04,18103.99006579,0.5484,0.54707,2576126.58080053,2018-06-19,16:00:00
2018-06-19 20:00:00+00:00,6738.1,6735.5,989.19929952,538.07,538.47,13057.23925277,0.54784,0.5492100000000001,1978595.75596282,2018-06-19,20:00:00
2018-06-20 00:00:00+00:00,6734.8,6607.8,4760.8029104,538.47,519.17,36647.35940781,0.54929,0.52888,7979089.22278663,2018-06-20,00:00:00
2018-06-20 04:00:00+00:00,6607.7,6627.1,1770.28551376,519.84,524.7,12766.05495334,0.5289,0.53156,2044269.2403471,2018-06-20,04:00:00
2018-06-20 08:00:00+00:00,6627.1,6633.1,1300.42333222,524.7,523.57,13654.68953498,0.53156,0.5311899999999999,1133821.64106552,2018-06-20,08:00:00
