time,BTC_open,BTC_close,BTC_vol,ETHER_open,ETHER_close,ETHER_vol,XRP_open,XRP_close,XRP_vol,USDT_open,USDT_close,USDT_vol,BCH_open,BCH_close,BCH_vol,LTC_open,LTC_close,LTC_vol
2018-07-27 00:00:00+00:00,7939.0,8188.0,34223.94888331,462.29350607,470.21,109001.08013068,0.44945,0.4554,13177966.62038871,0.9987,0.9998,1533281.69090767,802.99,820.63,2663.63680276,83.51299999999999,84.41799999999999,82542.10721352
2018-07-28 00:00:00+00:00,8187.9,8235.6,13681.6212255,470.24,469.25,44451.71079917,0.45566,0.45856,7815808.31442886,0.9987,0.9987,164593.78075055,821.62,824.66,749.16412109,84.417,84.18700000000001,32569.87315531
2018-07-29 00:00:00+00:00,8235.7,8221.0,10190.34115538,469.14,466.47,42392.3737818,0.45828,0.45311999999999997,6910213.21474267,0.9987,0.9999,3090915.27434792,824.66,830.75,1365.58365307,84.17,84.07600000000001,37834.33691439
2018-07-30 00:00:00+00:00,8220.1,8179.5,37580.30736231,466.3,456.65,133397.237031,0.45316000000000006,0.44598000000000004,16666420.49662044,0.9998,0.997,727935.79456327,830.99,815.84,3418.11790231,83.993,82.16799999999999,88371.32790642
2018-07-31 00:00:00+00:00,8178.9,7731.3,43560.67997661,456.63,431.98,149052.72503714,0.44598999999999994,0.4355,15588516.53008166,0.9979,0.998,1401950.07192363,815.94,774.85,3446.29637476,82.196,78.77600000000001,111742.21941286
2018-08-01 00:00:00+00:00,7737.9,7606.0,30739.38633855,432.17,420.03,182067.52571658,0.43566000000000005,0.44638,30981192.59415142,0.998,0.9987,566568.73768703,775.99,767.13,14152.39591427,78.971,77.64399999999999,93763.2853202
2018-08-02 00:00:00+00:00,7606.6,7535.2,17682.62908976,420.07,410.89,78955.46854471,0.44643,0.43031,12475255.27825681,0.9988,0.9977,600232.72132587,767.48,733.97,2447.12825649,77.64399999999999,76.133,43822.26893784
2018-08-03 00:00:00+00:00,7533.3,7420.0,30882.54226465,410.9,417.72,148123.70735971,0.43027,0.4403,20053328.07330206,0.9978,0.9987,1431144.18560435,729.38,724.64,2332.04571789,76.133,77.562,57469.54319372
2018-08-04 00:00:00+00:00,7420.3,7013.21565493,31690.26277248,417.66,407.0,107277.00308410001,0.44047,0.4296,10971036.42133497,0.9988,0.9987,465980.41308717,724.64,695.2,1383.84293862,77.597,73.002,65844.75180323
2018-08-05 00:00:00+00:00,7013.21567835,7025.8,17680.66564559,406.99,408.75,89015.9073093,0.42958999999999997,0.43482,9920422.24247743,0.9994,0.9990000000000001,694138.24782812,694.9,709.93,784.3874079,73.055,74.639,51395.88969786
2018-08-06 00:00:00+00:00,7025.2,6941.2,18120.47113438,408.66,404.95,45616.99051634,0.43483,0.41279,29388161.34651402,0.9985,0.997,611348.6228938,709.81,690.21,2111.01249677,74.638,73.565,46964.86129028
2018-08-07 00:00:00+00:00,6941.3,6718.8,32246.21704777,404.88,377.82,190732.15120677,0.41286000000000006,0.37801,48742182.61986845,0.9984,0.9995,816813.86534526,690.21,656.99,2489.1538634,73.565,67.281,156864.18313237
2018-08-08 00:00:00+00:00,6718.7,6280.7,53882.16435117,377.82,355.62,307746.98385968,0.37801,0.33226,104456325.82805564,0.9990000000000001,0.9999,2377302.60773946,656.99,589.98,12731.53269704,67.281,62.144,187747.66541388
2018-08-09 00:00:00+00:00,6280.7,6533.6,33388.96116206,355.63,363.27,129478.24982415,0.33211,0.34358,61327676.67465942,0.9999,0.9988,2140784.81659431,589.98,609.41,4002.18484122,62.216,62.902,125467.88594910002
2018-08-10 00:00:00+00:00,6533.6,6146.7,43492.06745166,363.27,331.65,170085.16204712,0.34388,0.31840999999999997,44633063.16060396,0.9988,0.9998,1683369.21301571,610.99,571.84,2397.38778493,62.9,59.128,117966.86049731
2018-08-11 00:00:00+00:00,6147.1,6233.1,36859.25076257,331.84,317.84,231939.95490129,0.31843,0.2978,46643559.34259652,0.9996,1.0,789024.10197235,571.59,563.44,2619.04273449,59.129,57.666000000000004,175952.2423218
2018-08-12 00:00:00+00:00,6233.1,6313.9,23052.41984224,317.85,318.16,123158.47497986,0.2979,0.29556,23473910.63278392,0.9994,0.9994,251193.68833342,561.78,572.0,1286.88724855,57.736999999999995,59.288999999999994,112077.90116727
2018-08-13 00:00:00+00:00,6313.9,6251.9,32330.83409617,318.16,283.92,320341.00752781,0.29533000000000004,0.27421,35087753.34641995,0.9996,0.9999,2834414.85631897,571.7,532.66,2056.48311311,59.282,56.48,87818.87721738
2018-08-14 00:00:00+00:00,6251.9,6189.0,52699.45449514,283.92,278.38,441709.59123381,0.27421999999999996,0.27279000000000003,48344977.51769067,0.9993,1.0013,2276403.33105265,531.65,509.21,4139.94639392,56.446000000000005,54.34,211669.16627064
2018-08-15 00:00:00+00:00,6189.0,6270.2,66221.75457258,278.39,281.27,386126.32842879,0.27279000000000003,0.28049,58759043.82809577,1.0013,1.001,920514.00238594,509.24,511.71,1976.45060575,54.336000000000006,54.357,229161.00971672
2018-08-16 00:00:00+00:00,6270.2,6315.6,25120.40094571,281.34,286.92,195509.72877209,0.28010999999999997,0.2918,37441964.25706596,1.0004,0.9993,1532697.19446556,511.71,515.67,897.33060948,54.328,55.3,90242.14704400001
2018-08-17 00:00:00+00:00,6314.6,6584.04649746,26770.07872818,286.85,317.68,293820.56297136,0.29177,0.36723,77887740.5583863,0.9992,0.9999,776042.87586562,515.3,602.74,2051.607143,55.299,61.812,146396.98660692
2018-08-18 00:00:00+00:00,6585.9,6391.2,19731.24782486,317.68,294.3,216902.87541414,0.36749,0.32841,70901459.73600265,0.9998,1.002,550934.96909636,602.93,555.73,1558.09102098,61.812,57.125,139217.26109245
2018-08-19 00:00:00+00:00,6391.1,6485.1,15354.06077899,294.32,299.37,154968.36281748,0.3286,0.34093,53220367.72047662,1.0012,1.0003,211493.79456132,552.5,570.99,2162.14116266,57.126000000000005,57.776,78001.20324633
2018-08-20 00:00:00+00:00,6485.1,6255.9,31723.09333823,299.21,270.71,210080.81048168,0.34144,0.31501999999999997,56065208.07014966,1.0004,0.9996,968692.21681863,570.99,514.48,3208.55316473,57.788999999999994,53.396,176798.99795887
2018-08-21 00:00:00+00:00,6255.9,6479.1,29502.96302149,270.41,281.25,151940.15162421,0.31494,0.33391,40716658.66263077,0.9995,0.9991,349818.94152272,514.19,537.34,1413.40851734,53.321000000000005,56.422,88085.67925651
2018-08-22 00:00:00+00:00,6480.6,6363.8,58965.95637272,281.2,270.5,340766.34487866,0.33409,0.31776,65803038.50562718,0.9994,0.9988,1750253.15063306,537.7,518.98,2844.43928589,56.433,55.163000000000004,183034.85140163
2018-08-23 00:00:00+00:00,6363.8,6527.2,19945.67148007,270.51,275.86246819,154456.94999173,0.31761999999999996,0.32565,45038543.67512737,0.9991,0.9999,632214.60329445,519.7,531.22,1101.86099028,55.155,57.271,77821.92660946
2018-08-24 00:00:00+00:00,6527.2,6693.6,20203.72476298,275.87997897,281.28,111681.29887191,0.32565,0.3269,36766923.96178923,0.9998,0.9988,232715.88279134,530.14,534.47,1204.76623012,57.31100000000001,57.898,58358.47033253
2018-08-25 00:00:00+00:00,6693.3,6732.9,16877.24682364,281.28,277.29,79039.82528383,0.32677,0.32721999999999996,11456956.37213552,0.9994,0.9993,135055.13275881,534.6,537.62,370.36727521,57.876000000000005,57.872,46496.26315156
2018-08-26 00:00:00+00:00,6733.0,6707.0,16762.38073037,277.29,274.34,113452.69039238,0.32727,0.32271,13053796.78886386,0.9993,0.9990000000000001,144100.57590189,535.03,522.77,520.10320236,57.905,57.071000000000005,39943.2643994
2018-08-27 00:00:00+00:00,6707.0,6909.4,24210.36747249,274.33043838,288.17,159884.75184859,0.3227,0.33899999999999997,42922019.13044402,0.9991,0.9999,1373769.59715556,522.52,547.81,752.22537989,57.071000000000005,60.722,98095.84228298
2018-08-28 00:00:00+00:00,6909.5,7079.9,30066.23846971,288.17,295.59,180503.20285639,0.33907,0.35089000000000004,63793329.91557975,0.9996,0.9986,2800738.23788777,548.42,566.1,1630.99024208,60.724,63.148,124148.72704398
2018-08-29 00:00:00+00:00,7079.7,7039.0,19976.74975784,295.59,288.76,152038.44441062,0.3509,0.34468000000000004,43671638.78343486,0.9986,0.9985,1148025.84545153,565.64,554.31,1057.25106092,63.17,61.527,71675.02393502
2018-08-30 00:00:00+00:00,7039.002007699999,6986.0,24594.18385269,288.75,284.11,216231.44934968,0.34468000000000004,0.3348,38802634.34174345,0.9985,0.9988,951094.40955639,554.46,538.18,1169.4208492999999,61.526,60.25,70870.64303453
2018-08-31 00:00:00+00:00,6986.1,7014.6,19124.18541091,284.1,281.63,140424.14852139,0.3348,0.33498,24106862.33746045,0.9990000000000001,0.9998,2606115.29241667,538.65,544.08,925.01010475,60.25,62.133,62937.71872578
2018-09-01 00:00:00+00:00,7013.5,7197.4,21397.10480916,281.6,295.72,205999.19553138,0.33499,0.34722,29111709.08011142,0.9995,0.9985,1591561.2717917,544.18,617.17,4572.86140776,62.13399999999999,66.499,141055.1438928
2018-09-02 00:00:00+00:00,7197.5,7300.0,44681.53808284,295.73,295.23,127251.44314832,0.34703,0.34208,25624816.38500404,0.9985,0.9986,1720797.09689046,617.99,650.75,3110.00394118,66.48,66.249,65261.33564328
2018-09-03 00:00:00+00:00,7300.1,7267.8,22308.27099887,295.35,289.28,125398.03474989998,0.34199,0.33431,20703050.81649088,0.9985,0.9983,351930.04997087,650.99,627.26,2794.98060923,66.266,65.40899999999999,63924.82011879
2018-09-04 00:00:00+00:00,7267.6,7358.9,20838.973527500002,289.27,285.34,170222.90139382,0.33412,0.33038,43968856.74098738,0.9983,0.9968,2128576.35086189,626.16,627.21,2239.40630058,65.40899999999999,67.6,138726.00494667
2018-09-05 00:00:00+00:00,7358.9,6704.0,55776.25998054,285.34,228.39,594903.8339326,0.33038,0.27888,92916138.43318242,0.9965,0.9963,5903737.95777574,624.8,526.73,5155.56418787,67.578,57.763000000000005,249746.46584821
2018-09-06 00:00:00+00:00,6704.0,6516.1,53002.51715838,228.44,229.74,525143.17417657,0.27881999999999996,0.30167,71329203.52201267,0.9967,0.9973,2187756.52443544,524.93,518.81,5255.06440395,57.747,57.544,257208.01673857
2018-09-07 00:00:00+00:00,6516.0,6397.0,20748.83818417,229.72,215.17,305671.71268685,0.30175,0.2869,35850950.53479977,0.9972,0.9989,1708387.23212242,516.89,497.22,2469.6886784000003,57.553999999999995,55.518,94602.11256861
2018-09-08 00:00:00+00:00,6397.0,6184.944415999999,21852.7537752,215.17,196.7,376666.258106,0.28706,0.27678,28842977.43177364,0.9988,0.9971,692235.24360938,495.08,474.69,2200.36213882,55.504,53.05,127036.92289212
2018-09-09 00:00:00+00:00,6185.0,6239.9,16462.59491812,196.7,195.98,420784.56791637,0.27676999999999996,0.27595,40965040.47524682,0.9972,0.9968,858999.10434365,474.2,478.04,1789.20762314,53.04,54.728,137919.82429948
2018-09-10 00:00:00+00:00,6240.0,6314.9,14490.24858972,196.02,197.29,351369.81271042,0.2764,0.26976,74926332.12007618,0.9975,0.9966,937377.02351651,479.99,465.24,2883.03740652,54.776,54.391999999999996,130411.96649598
2018-09-11 00:00:00+00:00,6314.9,6290.9,16606.57390607,197.37,185.18,468764.43946091,0.26989,0.2633,53007957.55021566,0.997,0.9977,1161290.46501012,464.85,439.31,3572.48596305,54.443999999999996,52.06100000000001,158444.33290989
2018-09-12 00:00:00+00:00,6292.3,6332.41672182,16194.12267324,185.17465906,183.17,744844.87292184,0.26309,0.2699,43950173.0096484,0.9977,0.9979,2620340.32184157,439.11,432.8,4244.63683901,51.992,51.646,173672.90731552
2018-09-13 00:00:00+00:00,6334.2,6489.0,19245.81446084,183.17,211.09,856244.97231773,0.26988,0.27947,43480557.31924637,0.9983,0.9990000000000001,2662907.26765396,432.99,464.67,3502.2364831999994,51.646,54.398,162167.00255945
2018-09-14 00:00:00+00:00,6489.1,6480.1,16371.77229539,211.09,208.49,825121.46145799,0.27947,0.276,33498800.48843959,0.9989,0.9992,1900703.46469333,463.59,448.13,2479.601318,54.528,56.18,197532.97059234
2018-09-15 00:00:00+00:00,6480.2,6512.8,8359.64217691,208.49,221.48,454144.44503949,0.27601,0.28029,13704456.94535476,0.9992,0.9994,322642.21971546,446.88,450.44,573.76648429,56.254,56.339,108832.20595290001
2018-09-16 00:00:00+00:00,6512.8,6498.4,8728.54934508,221.48,220.16,376096.37101498,0.28028000000000003,0.281,15456733.78234862,0.9990000000000001,0.9990000000000001,94000.45953964,448.89,449.27,724.20437349,56.339,56.791000000000004,98475.46401652
2018-09-17 00:00:00+00:00,6498.5,6252.0,23545.71896513,220.18,196.03,968799.59894889,0.2812,0.2704,37269082.09450696,0.9990000000000001,0.9985,849781.68948336,450.69,418.82,2786.76432767,56.746,52.093999999999994,166783.14661084
2018-09-18 00:00:00+00:00,6251.9,6335.4,16082.08007503,196.03,208.36,596607.79304164,0.27033,0.31901999999999997,149872186.36628148,0.9985,0.9988,1943661.50549538,417.67,433.24,2732.08338994,52.053000000000004,54.0,153266.57435497
2018-09-19 00:00:00+00:00,6334.5,6390.9,29900.60492905,208.36,209.83,630770.25126393,0.31901,0.32656,103900980.41599026,0.9981,0.9994,853898.31677573,433.56,426.79,2973.4776339,54.018,54.373999999999995,166796.91711922
2018-09-20 00:00:00+00:00,6392.7,6493.907481600001,16688.38643048,209.83,225.0,455866.39962720004,0.3266,0.44828,301103710.4044875,0.9989,0.9990000000000001,1634751.28361722,429.32,456.51,3714.68706305,54.33,56.65,96409.57598804
2018-09-21 00:00:00+00:00,6493.94240058,6762.1,36993.67158762,225.0,247.8,712207.35387244,0.44883,0.56497,751553292.0836459,0.9990000000000001,0.9983,1394137.62313859,456.51,500.31,6790.32975858,56.64,60.894,233556.76822481
2018-09-22 00:00:00+00:00,6761.8,6723.0,18261.03841301,247.81,241.0,346303.70730327,0.5655100000000001,0.5741,294461652.313179,0.9984,0.9984,688205.04258618,500.51,485.13,1777.74344577,60.853,60.681000000000004,175260.20879908
2018-09-23 00:00:00+00:00,6723.1,6710.0,8513.9874463,240.99,244.7,248223.63097232,0.5734,0.5713,104853376.26067376,0.9986,0.9987,272437.92146991,484.99,488.68,2353.61641219,60.68,61.416000000000004,155257.73834996
2018-09-24 00:00:00+00:00,6710.03023581,6585.1,17766.50651821,244.7,227.85,402802.24308592,0.5715,0.49218999999999996,150857487.71155107,0.9991,0.9988,976919.12945136,489.99,461.38,3719.86297636,61.412,57.96,186342.31485828
2018-09-25 00:00:00+00:00,6585.0,6442.8,20238.00132181,227.8411289,219.26,692661.2721104999,0.49238999999999994,0.52532,289516851.25684303,0.9989,0.9987,949051.70481334,461.47,444.89,3035.88245019,57.968999999999994,57.478,214573.09336439
2018-09-26 00:00:00+00:00,6442.70984901,6462.4,13811.66757362,219.25,214.24,412757.21126781,0.52536,0.5131600000000001,318998462.8380352,0.9992,0.9975,2974673.37717512,445.17,514.82,9213.88479865,57.581,57.251999999999995,144333.2261375
2018-09-27 00:00:00+00:00,6462.3,6691.2,18368.03319086,214.26,229.29,377359.90526467,0.51322,0.54333,106348229.65112354,0.9982,0.9976,2521745.02458035,512.93,566.89,21408.08158714,57.272,63.33,377470.83202348
2018-09-28 00:00:00+00:00,6691.4,6635.2,27892.96665576,229.24,221.92,484492.42101800005,0.54301,0.54002,101603300.2715246,0.9979,0.9979,946299.78576981,567.0,538.37,4610.28705317,63.331,61.945,219222.96489064
2018-09-29 00:00:00+00:00,6635.1,6597.3,17305.62689609,221.92,231.52,478576.70038088,0.54,0.5691,128707125.35428692,0.998,0.9969,460178.42994751,535.79,535.92,2632.92555422,61.863,61.641999999999996,114587.35870278
2018-09-30 00:00:00+00:00,6597.2,6622.4,8494.15367217,231.52,232.86,312460.34472686,0.5695100000000001,0.58199,147196968.93044862,0.9963,0.9964,319402.14493119,536.21,528.54,2251.1757806999995,61.641999999999996,61.221000000000004,182428.8597974
2018-10-01 00:00:00+00:00,6622.3,6601.9,10358.01159668,232.96,231.49,180635.78396816,0.5818,0.57785,185598937.69098592,0.9967,0.9946,1353370.95890209,530.93,533.99,2642.69268893,61.24100000000001,60.39,93129.31544449
2018-10-02 00:00:00+00:00,6602.0,6527.5,12037.34795378,231.49,225.97,132193.88049575,0.5777899999999999,0.5173300000000001,96107027.82341546,0.9952,0.9915,2338245.77562076,532.99,530.52,2679.90548715,60.478,59.497,98486.13493312
2018-10-03 00:00:00+00:00,6530.1,6503.2,14574.47382217,225.97,220.74,275009.58669672,0.5173300000000001,0.52841,98793388.99933736,0.9913,0.9919,1702050.33752166,528.93,514.83,3685.07953641,59.455,57.568999999999996,109685.53472231
2018-10-04 00:00:00+00:00,6503.1,6590.4,11471.88189457,220.74,222.36,180923.04394267,0.52858,0.52882,51481063.8177009,0.9918,0.9932,1510369.11928795,513.04,512.02,1620.12970976,57.597,58.29600000000001,86967.23661874
2018-10-05 00:00:00+00:00,6591.1,6639.9,12447.96376063,222.37,228.54,201606.23601487,0.52887,0.52065,65427700.90697429,0.9929,0.992,1646543.42198033,512.34,518.99,755.66461513,58.358999999999995,59.027,81959.44762453
2018-10-06 00:00:00+00:00,6639.9,6595.2,5805.93011072,228.54440467,225.31,106611.62361305,0.5209199999999999,0.48881,82445363.26532742,0.992,0.9935,400971.69318389,518.73,507.29,2072.71590494,59.027,57.923,73559.29485633
2018-10-07 00:00:00+00:00,6595.1,6609.4,5815.84752757,225.31,226.28,102616.66093966,0.48881,0.48275,48312906.9586561,0.9933,0.9934,581758.49474488,505.93,516.72,2341.29435304,57.922,58.303999999999995,59615.26638702
2018-10-08 00:00:00+00:00,6609.4,6673.2,12698.95429863,226.29,230.20395475,247534.65736414,0.48273999999999995,0.49328,55226958.12664774,0.9933,0.9902,1963634.38847129,517.98,526.92,1840.32692825,58.332,59.665,109410.82441514
2018-10-09 00:00:00+00:00,6673.3,6663.0,8062.04705402,230.20395475,228.58,109442.49624206,0.49306000000000005,0.48185,36664808.60745094,0.9895,0.9886,1231062.26762894,527.19,517.1,1454.02232607,59.665,59.059,42649.46188897
2018-10-10 00:00:00+00:00,6663.0,6630.07445752,13830.60692353,228.58,226.7,152915.65514122,0.48171,0.46648,34381511.59498286,0.9887,0.9821,1387202.48274543,515.81,509.47,4021.5295126,59.058,58.482,52450.05615589
2018-10-11 00:00:00+00:00,6630.0,6251.9,41603.25517063,226.7,191.16,657718.60971052,0.4665,0.38324,150927642.06228265,0.9827,0.9817,5180699.50109923,508.38,427.85,8333.99890914,58.483000000000004,51.269,191852.01965606
2018-10-12 00:00:00+00:00,6251.9,6291.9,10404.901786299999,191.17,197.02,292020.44380407,0.38288,0.42041000000000006,122613954.167465,0.9813,0.9812,3450890.9275509003,424.5,434.02,5830.88538659,51.36,53.721000000000004,104135.02419557
2018-10-13 00:00:00+00:00,6292.0,6326.5,5818.15127352,197.02,201.23,134531.86729636,0.42041000000000006,0.4225,30923572.78212075,0.9811,0.9795,1629425.17661369,436.51,444.0,1882.70717646,53.72,54.091,56524.94530997
2018-10-14 00:00:00+00:00,6326.4,6336.4,11230.37375956,201.22,196.75,166127.3525171,0.4225,0.40942,41097947.67850758,0.9794,0.9740000000000001,2582980.88395662,443.99,432.51,1444.69155264,54.05,52.58,66879.07902459
2018-10-15 00:00:00+00:00,6336.4,6742.0,85004.09013966,196.75,214.31,967343.5577302,0.40956,0.4605,180022898.66046447,0.9739,0.956,29286743.63324164,432.9,447.0,6340.44148084,52.567,56.081,281843.09151049
2018-10-16 00:00:00+00:00,6742.0,6754.2,15664.78024732,214.31,215.12,136361.19468159,0.4608,0.4842,54029569.88382856,0.9532,0.9542,12896088.19879052,446.63,451.58,3664.94128465,56.068999999999996,55.585,50809.42201998
2018-10-17 00:00:00+00:00,6754.2,6736.0,8881.72240553,215.13,212.83,105799.19932975,0.48421000000000003,0.48388000000000003,51891470.30292018,0.9542,0.9571,4046125.64327939,449.55,441.99,3112.44425674,55.553999999999995,55.38,52998.16357761
2018-10-18 00:00:00+00:00,6735.6,6613.2,12537.27772909,212.8,206.08,187517.2657795,0.48328000000000004,0.46808,44807985.28130577,0.9573,0.9648,5437283.07100688,441.0,432.29,3519.4149749,55.305,53.498999999999995,47078.13374063
2018-10-19 00:00:00+00:00,6613.3,6525.1,11238.91666536,206.07,204.93,136359.46025118,0.4682,0.46058999999999994,28653808.00847272,0.965,0.9764,2101430.63643877,432.47,436.93,2093.42253469,53.498000000000005,53.708999999999996,37457.813386300004
2018-10-20 00:00:00+00:00,6524.3,6581.5,4647.711899600001,204.92,208.16,90809.80053076,0.46062,0.46803,20208916.28205602,0.9769,0.9725,1517870.67436924,435.73,444.57,509.22556791,53.708999999999996,54.25,23785.22514444
2018-10-21 00:00:00+00:00,6586.7,6590.9,4419.77909688,208.17,207.29,87016.22448583,0.46743,0.4647,19725149.023934398,0.9728,0.9736,1227511.91574142,445.77,445.21,5864.72045793,54.302,53.626000000000005,29956.35579754
2018-10-22 00:00:00+00:00,6590.053594,6567.3,6072.66381619,207.28115664,206.56,74557.37458869,0.46451000000000003,0.46132,18516746.71889765,0.9738,0.973,1814138.25048995,443.57,445.67,1148.15821462,53.602,53.071999999999996,34366.91193459
2018-10-23 00:00:00+00:00,6567.3,6550.0,8864.25252889,206.56,205.89912255,116461.15436211,0.4617,0.4696,57316990.50643119,0.973,0.9776,2455520.46434476,445.1,437.72,2186.07324858,53.071000000000005,53.315,47696.87466621
2018-10-24 00:00:00+00:00,6550.0,6554.1,8522.94129783,205.89912255,205.23,83367.22536217,0.4696,0.46392,33501295.27048252,0.9765,0.9766,908276.77626379,438.54,436.96,856.03204616,53.313,53.023999999999994,30055.98079136
2018-10-25 00:00:00+00:00,6554.09671891,6528.0,8712.49773075,205.25,203.68,65612.70480259,0.46392,0.4635,34153797.36912943,0.9764,0.9772,2155375.16441748,438.18,436.19,1380.17014562,53.048,52.869,25025.25204533
2018-10-26 00:00:00+00:00,6528.1,6531.47722621,7424.57685252,203.68,205.03,158094.54740045,0.46407,0.46658,25157517.40903392,0.9773,0.9787,3240737.74206035,436.26,435.75,2679.33276753,52.868,52.651,61175.17688369
2018-10-27 00:00:00+00:00,6531.5,6500.2,6970.88364137,205.03475849,204.23,37522.42412317,0.46658,0.46052,21253580.05683498,0.9788,0.99,10289237.50551954,433.87,433.65,173.51397774,52.651,52.303000000000004,29047.71694212
2018-10-28 00:00:00+00:00,6500.1,6490.1,6843.47914282,204.23,204.96667358,43305.30851977,0.4599,0.46399999999999997,15055712.09083116,0.99,0.9906,18301005.23184921,435.19,436.82,541.08456239,52.25899999999999,52.047,35921.36291748
2018-10-29 00:00:00+00:00,6490.17717293,6346.5,19305.80678893,205.01,196.91,173795.52626959,0.4643,0.44564,43363109.15414793,0.9902,0.9867,9525037.62759172,437.18,413.63,3028.48744193,52.065,49.13399999999999,99267.2560875
2018-10-30 00:00:00+00:00,6346.570682399999,6330.1,10740.01514596,196.9,197.33,74821.68003851,0.4456,0.44726000000000005,20701301.59843376,0.986,0.9933,16258323.749241,412.73,419.42,665.07921698,49.162,49.32899999999999,31346.63652243
2018-10-31 00:00:00+00:00,6330.1,6368.3871592,9959.01651063,197.33,198.7,128439.29479531,0.44727,0.45382,30899400.96802897,0.9934,0.9919,8413943.54554055,418.87,422.09,3192.29237145,49.321000000000005,49.957,71054.41362663
2018-11-01 00:00:00+00:00,6368.4,6406.1,9158.8072002,198.7,199.81,49984.40177322,0.4543,0.46105,19145021.26767997,0.9915,0.991,3757291.77682924,423.11,423.36,1716.25308259,49.96,50.617,36730.06493656
2018-11-02 00:00:00+00:00,6406.2,6427.0,8076.8256268000005,199.86,202.22,101815.19510930001,0.46105,0.46266,28502175.83684209,0.9905,0.9887,2716326.82471253,423.25,459.97,6185.23390312,50.659,51.745,64641.68571904
2018-11-03 00:00:00+00:00,6427.0,6389.1,11439.56311664,202.23,200.3,56750.13197083,0.4625,0.4569,12583529.76498475,0.9882,0.9927,727465.43032085,460.4,476.11,2202.97227526,51.745,51.07899999999999,29400.77983138
2018-11-04 00:00:00+00:00,6389.2,6491.7,8995.17774531,200.3,212.3,246708.45965216,0.4573,0.47008,37351149.54609464,0.9921,0.9912,1453303.24997273,477.3,565.66,17140.77717147,51.113,54.668,121438.71237154
2018-11-05 00:00:00+00:00,6491.8,6470.2,4814.66368565,212.3,210.83,110806.50025886,0.47008,0.5014,63846845.14004726,0.9913,0.9913,1885875.62947289,565.69,556.69,8579.03660977,54.658,53.967,64893.04587167
2018-11-06 00:00:00+00:00,6470.10159871,6522.2,7316.03711808,210.82603059,220.83,199789.71752422,0.5014,0.5548,147164548.28474584,0.9916,0.9905,1754630.76348216,556.33,627.54,13908.67967974,53.93600000000001,56.433,72188.79201826
2018-11-07 00:00:00+00:00,6520.1,6572.9,10726.80109009,220.84,218.98,238845.60467254,0.55507,0.54083,47493513.04211488,0.9905,0.991,5619955.59560805,627.54,614.37,12826.20357051,56.485,54.489,78799.17331343
2018-11-08 00:00:00+00:00,6573.0,6475.3,11620.28919248,218.99,212.70162805,107090.82930704,0.54086,0.49683999999999995,69379254.46311639,0.991,0.9894,4906445.98495737,614.35,572.52,8584.13719258,54.468999999999994,52.733999999999995,51375.5083172
2018-11-09 00:00:00+00:00,6479.5,6418.7,10457.22145778,212.71,211.01,76541.57859382,0.49745,0.50448,42036123.84968752,0.9894,0.9867,3397660.40614147,570.88,540.93,10780.568020499999,52.733999999999995,52.292,43503.01157056
2018-11-10 00:00:00+00:00,6418.6,6431.1,3252.99931152,211.01,213.2,67049.83547352,0.50449,0.5095,14623807.35539064,0.9874,0.9876,2654445.95455299,537.44,552.2,5675.98062964,52.293,52.518,23313.88632241
2018-11-11 00:00:00+00:00,6431.1,6447.9,7342.79990858,213.19,212.99,89782.20507158,0.5093,0.5100399999999999,15734234.002322303,0.9878,0.9863,3035987.77910076,551.02,528.09,7645.386484199999,52.518,51.457,65191.55726896
2018-11-12 00:00:00+00:00,6448.0,6446.9,7299.40396274,212.99724894,212.68,92710.93406585,0.50989,0.52403,42086906.83668888,0.9861,0.98,5463290.73946939,529.1,507.75,25286.4821268,51.45,51.283,40788.89750244
2018-11-13 00:00:00+00:00,6446.99331314,6459.0694273,10131.99635021,212.67760477,209.85,116036.48192914,0.52396,0.5173800000000001,46545708.31505228,0.9805,0.9688,4143644.51611929,508.09,503.21,26465.64333365,51.25,50.433,57913.31796277
2018-11-14 00:00:00+00:00,6459.0694273,5922.4,69274.99512062,209.85,187.21,859024.55063742,0.5173,0.48448,144539036.72086298,0.9688,0.9497,11301920.98560898,504.04,427.4,19952.86949651,50.431999999999995,45.001000000000005,276932.35304799
2018-11-15 00:00:00+00:00,5922.31371947,5749.6,49912.33769129,187.2,184.15,534880.91734613,0.48403,0.48963999999999996,115971256.03493616,0.9492,0.97,13809999.69325865,428.44,393.86,7339.42685451,45.068000000000005,44.693000000000005,293894.38964067
2018-11-16 00:00:00+00:00,5749.6,5655.7,18454.63552446,184.15,176.95,301484.64537004,0.48955,0.47806000000000004,48874276.42953506,0.97,0.976,9693322.91204354,391.84,396.32,1380.15590523,44.701,43.0,94987.27085037
2018-11-17 00:00:00+00:00,5655.7,5628.3,7999.383904699999,176.99,175.9,99617.64167587,0.47815,0.4981,40676278.45564655,0.9761,0.9796,9338528.21876731,396.35,403.54,562.94513461,42.912,42.477,31882.68697555
2018-11-18 00:00:00+00:00,5626.7,5659.5,9551.96875045,175.9,178.96,151633.93350462,0.49788999999999994,0.51573,66122230.49372133,0.9796,0.9847,7504242.99835441,390.78,387.47,869.47562413,42.506,42.568000000000005,42570.16455441
